person_id,arrest_id_x,charge_degree,offense_category,arrest_date_event,arrest_id_y,age_at_arrest,sex,race,arrest_date_univ,y,current_charge_felony,num_fel_arrests_last_year
912191,8805255,misdemeanor,property,2014-12-15,5560929,34.93698630136986,M,Black,2017-07-03,0,0,1
1004917,7465428,misdemeanor,property,2016-02-14,7465428,30.432876712328767,F,Black,2016-02-14,0,0,0
91611,5546180,misdemeanor,property,2017-07-06,5490784,30.58082191780822,M,Black,2017-07-18,0,0,0
15340,5058192,felony,property,2017-10-06,5697246,39.5972602739726,M,White,2017-05-31,1,1,1
2931293,7303205,misdemeanor,other,2016-03-28,7303205,22.63013698630137,F,White,2016-03-28,0,0,0
2293944,5843570,misdemeanor,property,2017-04-26,5847419,38.967123287671235,M,Other,2017-04-25,0,0,0
320631,6185123,misdemeanor,property,2017-01-29,6305418,31.63013698630137,M,Black,2016-12-23,1,0,0
53858,6806428,misdemeanor,other,2016-07-26,6792133,29.106849315068494,M,mixed,2016-08-01,0,0,0
1137620,936294,misdemeanor,property,2019-09-22,3130830,33.10958904109589,M,Black,2018-08-24,1,0,0
83299,2016773,misdemeanor,other,2019-03-22,6983854,18.16438356164383,,Black,2016-06-04,0,0,0
57529,10980264,misdemeanor,violent,2012-12-03,7224958,25.564383561643837,M,Black,2016-04-17,1,0,3
12751,1275423,misdemeanor,drug,2019-07-18,4435364,26.40821917808219,M,Black,2018-01-27,1,0,1
27382,2277996,misdemeanor,other,2019-02-06,7381538,26.564383561643837,M,Black,2016-03-07,1,0,0
27836,4190589,misdemeanor,drug,2018-03-13,6766557,36.69041095890411,M,White,2016-08-09,0,0,0
1055158,7157820,misdemeanor,violent,2016-05-06,7157820,36.14520547945205,M,White,2016-05-06,0,0,0
1137620,3883563,misdemeanor,property,2018-04-23,3130830,33.10958904109589,M,Black,2018-08-24,1,0,0
1072559,2775665,misdemeanor,other,2018-10-31,6845142,55.02739726027397,M,White,2016-07-15,0,0,0
1075503,6957461,misdemeanor,property,2016-06-13,6623957,61.09041095890411,M,Black,2016-09-19,0,0,1
27382,5741504,misdemeanor,violent,2017-05-23,7381538,26.564383561643837,M,Black,2016-03-07,1,0,0
266457,2431294,felony,other,2019-01-07,5222987,46.55890410958904,M,Black,2017-09-10,0,1,0
725268,6889724,misdemeanor,drug,2016-07-05,6889724,30.73972602739726,M,mixed,2016-07-05,0,0,1
81823,3401004,misdemeanor,property,2018-07-19,3806430,34.8986301369863,M,,2018-05-07,0,0,0
115968,10592105,misdemeanor,other,2013-04-24,7003779,30.983561643835618,M,Black,2016-05-30,0,0,0
1407719,8609418,misdemeanor,other,2015-02-19,4860301,56.50684931506849,M,White,2017-11-07,0,0,0
845123,5118933,misdemeanor,other,2017-09-26,5413918,46.97260273972603,M,Black,2017-08-03,1,0,0
847667,383385,misdemeanor,property,2020-01-16,5564259,32.27945205479452,F,Black,2017-07-03,0,0,0
1072559,5775338,misdemeanor,other,2017-05-15,6845142,55.02739726027397,M,White,2016-07-15,0,0,0
16944,4840703,misdemeanor,other,2017-11-11,3471309,39.66849315068493,M,White,2018-07-09,0,0,0
126282,1498893,misdemeanor,property,2019-06-06,3573863,36.465753424657535,M,Black,2018-06-20,0,0,1
479529,6352731,misdemeanor,violent,2016-12-10,4163202,21.731506849315068,M,Black,2018-03-18,0,0,0
92254,1347700,misdemeanor,property,2019-07-05,4354694,25.13150684931507,M,Black,2018-02-11,0,0,0
83127,9786775,misdemeanor,property,2014-01-18,6186016,21.172602739726027,M,Black,2017-01-28,1,0,0
1205282,9055812,misdemeanor,drug,2014-09-16,6223364,29.28767123287671,F,White,2017-01-18,0,0,0
74829,3392137,misdemeanor,drug,2018-07-21,3392137,27.47945205479452,M,Black,2018-07-21,0,0,0
57776,8495139,felony,violent,2015-03-28,7308318,21.936986301369863,M,Black,2016-03-25,1,1,3
27249,2083126,felony,property,2019-03-12,6478529,22.87945205479452,M,Black,2016-11-01,0,1,0
3458193,6588601,misdemeanor,other,2016-09-28,6588601,25.621917808219177,M,Black,2016-09-28,0,0,0
175405,8705837,misdemeanor,violent,2015-01-21,4862015,20.882191780821916,M,Black,2017-11-07,1,0,0
847667,1663362,misdemeanor,violent,2019-05-09,5564259,32.27945205479452,F,Black,2017-07-03,0,0,0
320209,10623296,misdemeanor,violent,2013-04-12,4507353,35.61369863013699,M,White,2018-01-15,0,0,0
92254,8702412,misdemeanor,property,2015-01-22,4354694,25.13150684931507,M,Black,2018-02-11,0,0,0
2326,2654490,misdemeanor,violent,2018-11-22,7591648,31.378082191780823,M,Black,2016-01-06,1,0,1
540719,6240675,misdemeanor,property,2017-01-13,6561693,19.350684931506848,M,Black,2016-10-06,0,0,0
1162141,6068520,misdemeanor,property,2017-02-27,6068520,24.991780821917807,M,Black,2017-02-27,0,0,0
311707,6106630,misdemeanor,other,2017-02-16,6106630,35.1945205479452,M,Black,2017-02-16,0,0,0
1000343,4287338,felony,drug,2018-02-23,3895575,22.04931506849315,F,Black,2018-04-20,0,1,2
81823,1767515,misdemeanor,property,2020-06-05,3806430,34.8986301369863,M,,2018-05-07,0,0,0
1064456,2953487,misdemeanor,violent,2018-09-26,2953487,26.27123287671233,M,Black,2018-09-26,0,0,0
351751,7365791,misdemeanor,violent,2016-03-10,6215292,23.904109589041095,F,White,2017-01-20,0,0,0
35378,6908221,misdemeanor,property,2016-06-28,3368502,62.18082191780822,M,Black,2018-07-26,0,0,0
333745,5846255,misdemeanor,property,2017-04-25,5846255,21.72054794520548,M,Black,2017-04-25,0,0,0
26152,1816897,misdemeanor,property,2019-04-27,4957370,27.528767123287672,M,Black,2017-10-24,0,0,1
54289,6964260,misdemeanor,other,2016-06-10,7266260,51.58082191780822,M,,2016-04-06,0,0,0
1064456,7821030,misdemeanor,property,2015-10-26,2953487,26.27123287671233,M,Black,2018-09-26,0,0,0
2248903,5065069,misdemeanor,property,2017-10-04,7276076,33.21095890410959,M,White,2016-04-04,0,0,0
48211,10471082,misdemeanor,drug,2013-06-04,3250281,34.2,M,White,2018-07-30,0,0,0
77608,8792750,misdemeanor,property,2014-12-18,4613060,36.35890410958904,F,White,2017-12-20,1,0,1
1134813,6993682,felony,violent,2016-06-01,5928260,19.339726027397266,M,Black,2017-04-04,1,1,4
1050738,8046067,misdemeanor,other,2015-08-18,3479577,22.24931506849315,M,Black,2018-07-06,0,0,0
598785,10070048,misdemeanor,other,2013-10-23,3477152,25.506849315068493,M,Black,2018-07-07,0,0,0
306374,4456365,misdemeanor,violent,2018-01-24,4456365,53.26027397260274,F,Asian,2018-01-24,0,0,0
1072559,11341182,misdemeanor,other,2012-07-31,6845142,55.02739726027397,M,White,2016-07-15,0,0,0
98350,10153814,felony,violent,2013-09-20,4251991,53.772602739726025,M,Black,2018-03-02,0,1,0
541012,6981666,misdemeanor,violent,2016-06-06,6933156,54.827397260273976,M,Black,2016-06-20,0,0,0
911946,8348277,misdemeanor,other,2015-05-13,6339294,31.46027397260274,M,Black,2016-12-13,0,0,0
75570,9600906,misdemeanor,drug,2014-03-26,4741552,26.202739726027396,M,White,2017-11-28,0,0,0
27785,913898,felony,other,2019-09-26,4280859,19.4,M,Black,2018-02-26,1,1,0
2740186,11306711,misdemeanor,violent,2012-08-10,6485644,48.3013698630137,M,Black,2016-10-30,0,0,0
54200,6340185,misdemeanor,property,2016-12-13,6340185,46.75068493150685,F,Black,2016-12-13,0,0,0
42402,6332621,misdemeanor,other,2016-12-15,6701778,32.106849315068494,M,White,2016-08-27,0,0,0
145687,9475842,misdemeanor,property,2014-05-08,6183350,38.347945205479455,M,Asian,2017-01-30,0,0,0
1162141,9467773,misdemeanor,other,2014-05-11,6068520,24.991780821917807,M,Black,2017-02-27,0,0,0
909864,7744326,misdemeanor,drug,2015-11-18,6892870,22.273972602739725,M,Black,2016-07-02,0,0,2
1072559,10358545,misdemeanor,property,2013-07-15,6845142,55.02739726027397,M,White,2016-07-15,0,0,0
81249,11078325,misdemeanor,drug,2012-10-27,3377366,50.26849315068493,M,Black,2018-07-24,0,0,0
1052139,1457513,misdemeanor,drug,2019-06-13,6537189,48.367123287671234,M,White,2016-10-14,0,0,0
106675,6560430,misdemeanor,drug,2016-10-07,6671035,23.64109589041096,M,Black,2016-09-05,0,0,0
72764,6066618,felony,property,2017-02-27,6163577,22.72054794520548,F,Black,2017-02-03,1,1,3
101916,10915895,misdemeanor,property,2012-12-28,7278705,25.991780821917807,M,Black,2016-04-03,0,0,0
318135,5225243,misdemeanor,other,2017-09-08,6935981,34.8054794520548,M,White,2016-06-17,1,0,0
1643235,9592619,misdemeanor,property,2014-03-29,6097506,24.534246575342465,M,White,2017-02-18,0,0,0
1023093,1991202,misdemeanor,violent,2019-03-27,3493710,18.852054794520548,M,Black,2018-07-04,0,0,0
72764,2063449,misdemeanor,property,2019-03-14,6163577,22.72054794520548,F,Black,2017-02-03,1,0,3
78786,3835604,felony,property,2018-05-01,6645202,24.15068493150685,M,White,2016-09-12,1,1,0
474178,4075628,misdemeanor,other,2018-04-02,5597498,28.304109589041097,M,White,2017-06-23,0,0,0
13592,4855258,felony,violent,2017-11-08,7357500,33.413698630136984,M,Black,2016-03-13,0,1,0
229802,5976310,misdemeanor,other,2017-03-24,5976310,64.88493150684931,M,Black,2017-03-24,0,0,0
1992727,6491621,misdemeanor,property,2016-10-27,6182084,27.421917808219177,F,Other,2017-01-30,0,0,0
2582921,2849380,felony,violent,2018-10-17,2532252,24.85753424657534,M,White,2018-12-16,0,1,1
915957,11587820,misdemeanor,drug,2012-05-07,7206185,48.07671232876712,M,mixed,2016-04-21,0,0,0
80524,6886237,felony,violent,2016-07-05,6978316,38.4,M,Black,2016-06-06,1,1,2
910635,10623824,misdemeanor,other,2013-04-12,4973877,61.016438356164386,M,Black,2017-10-22,0,0,0
10071,7654513,felony,violent,2015-12-14,5792197,21.95890410958904,M,Black,2017-05-09,0,1,0
763078,4111160,felony,other,2018-03-27,4111160,41.893150684931506,M,Black,2018-03-27,0,1,0
80524,6886239,felony,violent,2016-07-05,6978316,38.4,M,Black,2016-06-06,1,1,2
57776,10706852,felony,drug,2013-03-14,7308318,21.936986301369863,M,Black,2016-03-25,1,1,3
33429,6523146,felony,drug,2016-10-19,6523146,24.572602739726022,M,mixed,2016-10-19,0,1,0
1113786,7916721,misdemeanor,property,2015-09-27,7061405,21.46027397260274,F,Black,2016-05-13,1,0,0
72764,2217032,felony,property,2019-02-17,6163577,22.72054794520548,F,Black,2017-02-03,1,1,3
74595,6280671,felony,violent,2017-01-03,2568623,38.24109589041096,M,Black,2018-12-10,0,1,0
1072559,6890628,misdemeanor,property,2016-07-05,6845142,55.02739726027397,M,White,2016-07-15,0,0,0
84410,2585642,misdemeanor,property,2018-12-06,5974264,42.84109589041096,F,Black,2017-03-24,1,0,0
27558,2829487,misdemeanor,other,2018-10-20,4448872,37.512328767123286,M,Black,2018-01-25,0,0,0
25670,2091888,misdemeanor,property,2019-03-11,3949162,35.26301369863014,F,Black,2018-04-12,0,0,0
242203,297958,misdemeanor,other,2020-02-02,2472356,20.197260273972603,M,Black,2018-12-29,0,0,1
46960,5583267,misdemeanor,property,2017-06-27,5915304,24.994520547945207,F,White,2017-04-07,0,0,0
922587,7345698,misdemeanor,violent,2016-03-16,7345698,29.361643835616437,M,Black,2016-03-16,0,0,0
1009103,5293905,misdemeanor,drug,2017-08-25,5293905,24.052054794520547,F,Black,2017-08-25,1,0,0
26596,11230942,misdemeanor,other,2012-09-06,7370720,46.40547945205479,M,mixed,2016-03-09,0,0,0
67939,6802628,misdemeanor,property,2016-07-28,5475688,60.42191780821918,M,Black,2017-07-21,0,0,1
230776,4915633,misdemeanor,drug,2017-10-30,4915633,27.638356164383563,M,Black,2017-10-30,0,0,0
2326,7373601,felony,drug,2016-03-08,7591648,31.378082191780823,M,Black,2016-01-06,1,1,1
1509614,7603933,misdemeanor,property,2016-01-02,7369356,52.19178082191781,M,White,2016-03-09,0,0,0
25060,9315454,misdemeanor,violent,2014-06-24,4796664,25.947945205479453,F,Black,2017-11-19,1,0,0
235947,5708597,misdemeanor,property,2017-05-29,5708597,24.61917808219178,M,,2017-05-29,0,0,0
1127005,3052452,misdemeanor,other,2018-09-08,3052452,52.342465753424655,M,White,2018-09-08,0,0,0
84410,4128404,misdemeanor,drug,2018-03-25,5974264,42.84109589041096,F,Black,2017-03-24,1,0,0
13178,4235315,misdemeanor,drug,2018-03-05,6641052,20.01095890410959,M,Black,2016-09-13,1,0,0
1058203,4212868,misdemeanor,property,2018-03-09,7234140,27.33150684931507,M,Black,2016-04-15,0,0,0
253477,5894909,misdemeanor,other,2017-04-13,7019251,51.3013698630137,M,White,2016-05-24,0,0,1
62147,7292958,felony,violent,2016-03-30,7292958,20.78082191780822,M,Black,2016-03-30,1,1,0
1063563,6123275,misdemeanor,property,2017-02-13,4827776,30.816438356164383,M,White,2017-11-13,0,0,0
3216126,10593485,felony,violent,2013-04-23,5728325,46.04109589041096,M,White,2017-05-26,0,1,0
72764,5854005,misdemeanor,property,2017-04-22,6163577,22.72054794520548,F,Black,2017-02-03,1,0,3
1295291,5784558,misdemeanor,property,2017-05-11,7149171,37.394520547945206,M,White,2016-05-09,0,0,0
1301492,3654987,misdemeanor,violent,2018-06-05,4810567,26.764383561643836,M,Black,2017-11-16,0,0,0
1611752,5480221,misdemeanor,property,2017-07-20,3648891,41.035616438356165,M,White,2018-06-06,0,0,0
15340,5697246,misdemeanor,property,2017-05-31,5697246,39.5972602739726,M,White,2017-05-31,1,0,1
1116388,6644686,misdemeanor,violent,2016-09-13,6585372,26.942465753424656,M,Black,2016-09-29,1,0,0
24904,5207698,misdemeanor,drug,2017-09-11,5971420,26.78904109589041,F,White,2017-03-26,0,0,0
35378,7677636,misdemeanor,property,2015-12-09,3368502,62.18082191780822,M,Black,2018-07-26,0,0,0
98350,11206394,felony,other,2012-09-14,4251991,53.772602739726025,M,Black,2018-03-02,0,1,0
2582921,7277980,misdemeanor,other,2016-04-04,2532252,24.85753424657534,M,White,2018-12-16,0,0,1
3223578,1163655,misdemeanor,property,2019-08-09,7003161,41.298630136986304,F,Asian,2016-05-30,0,0,0
1610763,6385590,misdemeanor,drug,2016-11-27,5330582,36.07945205479452,M,Black,2017-08-19,0,0,1
21493,5595431,misdemeanor,drug,2017-06-23,2652491,24.136986301369863,M,White,2018-11-23,0,0,0
79024,8320335,misdemeanor,other,2015-05-23,6759183,37.75616438356165,M,Black,2016-08-10,0,0,0
19626,1771515,felony,property,2020-06-08,4180689,21.15890410958904,F,mixed,2018-03-14,1,1,0
31518,6018785,felony,other,2017-03-11,6313374,22.353424657534248,M,White,2016-12-21,1,1,2
909386,6072822,misdemeanor,violent,2017-02-25,6072822,25.61917808219178,M,Black,2017-02-25,0,0,0
251820,5432571,misdemeanor,other,2017-07-31,4307219,31.624657534246577,M,Black,2018-02-20,0,0,0
316053,9248353,misdemeanor,violent,2014-07-15,5560634,41.33698630136986,F,White,2017-07-03,0,0,0
34814,5173949,misdemeanor,property,2017-09-15,4664272,19.378082191780823,M,,2017-12-11,1,0,1
10071,6789611,misdemeanor,violent,2016-08-01,5792197,21.95890410958904,M,Black,2017-05-09,0,0,0
1798249,5296398,misdemeanor,violent,2017-08-25,5296398,26.197260273972603,M,Black,2017-08-25,0,0,0
988101,5521321,misdemeanor,violent,2017-07-11,6185866,33.271232876712325,M,Black,2017-01-28,0,0,1
33253,9305185,misdemeanor,property,2014-06-27,4284534,24.306849315068497,M,Black,2018-02-25,0,0,0
1781403,7203601,felony,violent,2016-04-22,7203601,24.386301369863013,M,White,2016-04-22,0,1,0
35378,8029917,misdemeanor,other,2015-08-23,3368502,62.18082191780822,M,Black,2018-07-26,0,0,0
92636,7194553,misdemeanor,other,2016-04-26,5155920,56.054794520547944,M,Black,2017-09-19,0,0,0
85246,7514245,felony,violent,2016-02-01,6243514,19.75068493150685,M,Black,2017-01-12,0,1,4
301613,5513065,misdemeanor,other,2017-07-13,5513065,20.295890410958904,M,Black,2017-07-13,0,0,0
91718,6162321,misdemeanor,property,2017-02-04,6028961,29.572602739726022,M,Black,2017-03-09,0,0,0
306222,10407809,felony,property,2013-06-27,6809493,24.671232876712327,M,Black,2016-07-26,0,1,0
247459,4660376,felony,violent,2017-12-11,4852731,22.106849315068494,M,Black,2017-11-08,1,1,0
92826,20703147,misdemeanor,property,2012-01-06,6037598,40.846575342465755,M,Black,2017-03-07,0,0,0
74677,2073708,misdemeanor,drug,2019-03-13,6355703,28.545205479452058,M,White,2016-12-09,0,0,0
1407719,4860301,misdemeanor,other,2017-11-07,4860301,56.50684931506849,M,White,2017-11-07,0,0,0
311707,9487821,misdemeanor,violent,2014-05-04,6106630,35.1945205479452,M,Black,2017-02-16,0,0,0
1803390,5181184,misdemeanor,property,2017-09-14,4599708,26.704109589041096,F,White,2017-12-23,0,0,0
49882,7506107,felony,drug,2016-02-03,3596356,35.18082191780822,M,Black,2018-06-14,1,1,4
57776,10809526,misdemeanor,drug,2013-02-06,7308318,21.936986301369863,M,Black,2016-03-25,1,0,3
75450,1473435,misdemeanor,property,2019-06-11,7462166,53.104109589041094,M,White,2016-02-16,0,0,0
66936,1893840,misdemeanor,other,2019-04-12,4531245,46.295890410958904,M,Black,2018-01-10,1,0,0
69474,6248265,misdemeanor,violent,2017-01-11,6460426,30.30958904109589,F,White,2016-11-07,0,0,0
57776,10452007,felony,drug,2013-06-11,7308318,21.936986301369863,M,Black,2016-03-25,1,1,3
3143337,1872214,misdemeanor,other,2019-04-17,2693604,28.542465753424658,M,Black,2018-11-15,0,0,0
1111687,10742314,misdemeanor,other,2013-03-02,5936371,33.51780821917808,M,White,2017-04-03,0,0,0
85446,6491196,misdemeanor,drug,2016-10-27,6604737,18.117808219178084,M,Black,2016-09-22,1,0,0
338042,2642538,misdemeanor,property,2018-11-26,6074091,43.61095890410959,F,White,2017-02-24,0,0,0
27249,11325121,misdemeanor,violent,2012-08-04,6478529,22.87945205479452,M,Black,2016-11-01,0,0,0
98350,10229063,felony,violent,2013-08-26,4251991,53.772602739726025,M,Black,2018-03-02,0,1,0
539268,4899992,misdemeanor,property,2020-08-25,3993384,44.24383561643835,M,White,2018-04-05,0,0,0
1063563,12006592,misdemeanor,drug,2018-02-14,4827776,30.816438356164383,M,White,2017-11-13,0,0,0
26596,7370720,misdemeanor,other,2016-03-09,7370720,46.40547945205479,M,mixed,2016-03-09,0,0,0
51323,6973052,misdemeanor,violent,2016-06-08,4837325,32.26027397260274,M,White,2017-11-13,1,0,3
1064456,11520123,felony,drug,2012-05-29,2953487,26.27123287671233,M,Black,2018-09-26,0,1,0
1017719,2232458,misdemeanor,other,2019-02-13,3400725,22.72054794520548,M,Black,2018-07-19,0,0,0
1072559,3692085,misdemeanor,property,2018-05-29,6845142,55.02739726027397,M,White,2016-07-15,0,0,0
41991,6778365,felony,property,2016-08-05,6778366,24.93972602739726,M,White,2016-08-05,1,1,0
721126,7453819,misdemeanor,property,2016-02-18,7453819,50.013698630136986,M,Black,2016-02-18,0,0,0
1055158,477455,misdemeanor,other,2019-12-26,7157820,36.14520547945205,M,White,2016-05-06,0,0,0
883909,747048,misdemeanor,other,2019-10-30,5296171,31.326027397260273,F,White,2017-08-25,0,0,0
79024,11999150,misdemeanor,other,2018-12-14,6759183,37.75616438356165,M,Black,2016-08-10,0,0,0
320631,9180533,misdemeanor,property,2020-12-01,6305418,31.63013698630137,M,Black,2016-12-23,1,0,0
83127,9214204,misdemeanor,other,2014-07-27,6186016,21.172602739726027,M,Black,2017-01-28,1,0,0
65745,1018287,misdemeanor,drug,2019-09-08,2673805,27.67945205479452,M,White,2018-11-19,0,0,5
1773950,7550575,misdemeanor,violent,2016-01-17,7550575,37.12054794520548,M,Black,2016-01-17,0,0,0
69058,3406572,misdemeanor,other,2018-07-18,7255033,49.24931506849315,F,mixed,2016-04-10,1,0,0
2871747,877489,misdemeanor,other,2019-10-03,6601849,53.79726027397261,M,Black,2016-09-23,0,0,0
92826,884133,misdemeanor,other,2019-10-02,6037598,40.846575342465755,M,Black,2017-03-07,0,0,0
318640,5764523,misdemeanor,other,2017-05-16,5764522,25.813698630136987,M,White,2017-05-16,0,0,0
921658,4327342,misdemeanor,drug,2018-02-15,4564410,24.813698630136987,M,Black,2018-01-02,0,0,0
53703,8145182,misdemeanor,violent,2015-07-18,6648850,21.15068493150685,M,Black,2016-09-11,1,0,0
56410,1937378,misdemeanor,property,2019-04-06,4937826,33.4027397260274,M,Black,2017-10-27,0,0,0
5400,78098,misdemeanor,other,2020-03-18,4292218,27.21917808219178,M,Black,2018-02-22,1,0,0
72764,6163577,misdemeanor,violent,2017-02-03,6163577,22.72054794520548,F,Black,2017-02-03,1,0,3
27382,4434613,misdemeanor,property,2018-01-28,7381538,26.564383561643837,M,Black,2016-03-07,1,0,0
1052139,2493654,misdemeanor,other,2018-12-25,6537189,48.367123287671234,M,White,2016-10-14,0,0,0
3462861,3576217,misdemeanor,other,2018-06-20,6676950,71.27123287671233,M,Black,2016-09-02,0,0,0
74677,6355703,misdemeanor,drug,2016-12-09,6355703,28.545205479452058,M,White,2016-12-09,0,0,0
542158,9481134,misdemeanor,other,2014-05-06,6837789,31.87945205479452,M,mixed,2016-07-16,0,0,0
995275,2993372,misdemeanor,other,2018-09-19,6390045,45.11506849315069,M,mixed,2016-11-23,0,0,0
2003,4587068,misdemeanor,property,2017-12-27,3551844,53.465753424657535,M,Black,2018-06-22,0,0,0
46101,3123280,misdemeanor,other,2018-08-27,2788963,46.00547945205479,M,White,2018-10-29,0,0,0
77897,10263338,misdemeanor,other,2013-08-14,6920623,30.2986301369863,M,White,2016-06-24,0,0,0
1588377,578508,misdemeanor,drug,2019-12-03,4998162,21.09315068493151,M,Black,2017-10-17,1,0,0
